Island_Site,0,11.25,22.5,33.75,45,56.25,67.5,78.75,90,101.25,112.5,123.75,135,146.25,157.5,168.75,180,191.25,202.5,213.75,225,236.25,247.5,258.75,270,281.25,292.5,303.75,315,326.25,337.5,348.75
Aride_1,363.0456318,389.8440373,443.1605527,462.2292866,636.06248,650000,650000,650000,650000,650000,30748.24259,22460.10158,9183.393965,12409.40835,9400.325185,8704.210928,12578.31764,65343.07791,51389.42665,650000,650000,55125.7288,650000,650000,650000,650000,650000,686.6658233,476.4546676,405.1162154,372.3087038,358.0831918
Cousine_1,650000,650000,650000,2065.649777,5117.447507,5279.133895,7385.786967,7835.904112,10759.5769,650000,650000,650000,650000,650000,650000,458.1025006,387.210273,372.145638,356.1968688,300.8197189,249.136757,222.3986899,215.9077377,217.2017116,224.9180116,251.9211759,650000,650000,650000,650000,650000,650000
Felicite_1,344.5603658,278.7090709,255.3758864,239.5515524,222.377503,148.1362313,136.8709517,108.7565723,138.9311797,183.4758876,236.796927,361.519953,538.1513033,650000,650000,314931.5651,650000,650000,4003.175231,3542.307583,3315.476835,3445.630131,3846.070747,12148.92835,9717.745178,15660.48285,650000,650000,650000,650000,650000,452.6027461
Fregate_H,650000,650000,650000,650000,650000,650000,650000,650000,650000,650000,650000,650000,650000,1055.007595,437.7338788,324.6271288,263.7187122,225.210752,194.0621866,188.6747993,186.4615208,199.486078,238.83863,256.0187198,420.129425,79916.14835,650000,650000,34090.01459,650000,91162.97502,650000
Fregate_L,352.47396,267.3764225,234.0153165,221.3080104,220.867038,229.4464484,261.4551711,325.2734771,393.4209392,418.9411676,493.6152547,650000,650000,650000,650000,650000,650000,650000,650000,650000,650000,650000,47507.74729,49554.66569,53386.21663,650000,650000,650000,39302.21547,32559.49713,26327.23618,431.2862571
